text,label
នា ព្រឹក ថ្ងៃសុក្រ ៥ កើត ខែ អស្សុជ ឆ្នាំ ខាល ចត្វា ស័ក ពស ២៥៦៦ ត្រូវនឹង ថ្ងៃទី៣០ ខែកញ្ញា ឆ្នាំ ២០២២ ឯកឧត្តម សន្តិ បណ្ឌិត សុខ ផល រដ្ឋលេខាធិការ ក្រសួង មហាផ្ទៃ ជា ប្រធាន ក្រុមការងារ បង្ក រាប ការលេង ល្បែងស៊ីសង ច្បាប់ ប្រភេទ ឯកឧត្តម រដ្ឋលេខា ធិការ ក្រសួង យុត្តិធម៌ ឯកឧត្តម គួច ចំរើន អភិបាល គណៈអភិបាល ខេត្ត ព្រះសីហនុ បាន ដឹកនាំ កិច្ចប្រជុំ គណៈ បញ្ជាការ ឯកភាព ខេត្ត បង្ក រាប ការលេង ល្បែងស៊ីសង ច្បាប់ ប្រភេទ ខេត្ត ព្រះសីហនុ ការចូលរួម ប្រធាន មន្ទីរ អង្គភាព ពាក់ព័ន្ធ ផងដែរ,positive
ឯកឧត្តម រដ្ឋមន្ត្រី ក្រសួង ទេសចរណ៍ បាន បញ្ជាក់ វិបត្តិ កូវីដ - ១៩ បាន ធ្វើឱ្យ ភ្ញៀវ ទេសចរ បរទេស កម្សាន្ត ប្រទេស កម្ពុជា ការធ្លាក់ចុះ ៨៥% ឆ្នាំ ២០២១ ធៀប ឆ្នាំ ២០២០ ប្រទេស ៗ គោលការណ៍ អនុវត្ត ការចាក់ វ៉ាក់សាំង ៗ ប្រទេស មិន អនុញ្ញាតឱ្យ ជនជាតិ ធ្វើដំណើរ ទេសចរណ៍ នៅឡើយ,negative
យូនី សេហ្វ បាន រកឃើញ កុមារ ៤៣ ភាគរយ អាយុ ចាប់ពី អាយុ ៣ ឆ្នាំ ៥ ឆ្នាំ បាន ចុះឈ្មោះ ចូលរៀន មត្តេយ្យ សិក្សា,positive
សូម រីករាយ ទស្សនា កម្សាន្ត អារម្មណ៍ ជាមួយនឹង បទចម្រៀង បទ ចំណងជើង ៖ គីរីរម្យ សណ្តំ ចិត្ត,positive
មិន ជា ម៉ោង ងូតទឹក ការបោកគក់ ម្ហូប កិច្ចការ ទេ សកម្មភាព ជា ពេលវេលា សិក្សា ដ៏ អស្ចារ្យ,positive
ឱកាស អារម្មណ៍ រឿង ចំណាយ ផ្តោត អារម្មណ៍ ក្តីអំណរ យកចិត្តទុកដាក់ ជាមួយ អារម្មណ៍ រីករាយ ឲ្យបាន យូរ ច្រើន ម្តង ប៉ុណ្ណោះ ជីវិត,positive
ថ្នាក់ដឹកនាំ សហព័ន្ធ កីឡា បាល់ទះ កម្ពុជា បន្ត ថា៖ បច្ចុប្បន្ន ទេពកោសល្យ កីឡាករ ប៉ុន្តែ បច្ចេកទេស របៀប គ្រូ ចិន li jun ជា គ្រូ ធំ គ្រូ ខ្មែរ គ្រូ គុយ បា អត់ រឿង គ្រូ គុយ បា គ្រូ ចិន គ្រូ ខ្មែរ អត់ គ្រូ ទាំង២ អត់ គ្រូ ខ្មែរ,positive
សេចក្តីព្រាង សេចក្តីប្រកាស ព័ត៌មាន ប្រធាន អាស៊ាន ពាក់ព័ន្ធ ទៅនឹង ភូមា បាន ធ្វើឱ្យ កម្ពុជា គិត ច្រើន ម្ខាង ជា គ្រួសារ ធំ អាស៊ាន ៩ ជាមួយ សហគមន៍ អន្តរជាតិ ម្ខាង ជា ចំណង ការទូត បេសកកម្ម ប្រវត្តិសាស្រត កម្ពុជា នាម ប្រធាន អាស៊ាន ការ១ ឆ្នាំ ជាមួយ,negative
ម៉ាស់ បាន និយាយ បាន គិត ឡើងវិញ ជម្លោះ កោះ តៃវ៉ាន់ ជៀស មិន រួច ទេ បាន ព្រមាន ផល ប៉ះពាល់ សក្តានុពល សង្រ គាម មិន ក្រុមហ៊ុន tesla ប៉ុណ្ណោះ ទេ ប៉ុន្តែ ថែមទាំង ក្រុមហ៊ុន apple សេដ្ឋកិច្ចកាន់តែ ទូលំទូលាយ ផងដែរ,negative
ឯកសារ របាយការណ៍ វឌ្ឍនភាព ការងារ ក្រសួង ទេសចរណ៍ រយៈពេល ៥ ឆ្នាំ ២០១៨ - ២០២២ ឱ្យដឹង វិស័យ ទេសចរណ៍ កម្ពុជា កំណើន គួរ ជា មោទនៈ រយៈពេល ជាង ២០ ឆ្នាំ ភ្ញៀវ ទេសចរ អន្តរជាតិ ២៩ ម៉ឺន នាក់ ឆ្នាំ ១៩៩៨ បាន កើន ៦៦ លាន នាក់ ឆ្នាំ ២០១៩ អត្រា កំណើន មធ្យម ប្រចាំ ឆ្នាំ ២០ ភាគរយ ទេសចរ ផ្ទៃក្នុង ជាង ១ លាន នាក់ ឆ្នាំ ១៩៩៨ កើន ១១៣ លាន នាក់ ឆ្នាំ ២០១៩ អត្រា កំណើន ៥ ភាគរយ,positive
កសិករ រូប ថា៖ ទីផ្សារ ផ្គត់ផ្គង់ ថ្ងៃ បាន ជា ៤០ % ប៉ុណ្ណោះ ឈ្មួញ ចេះតែ សួរ រក រហូត ដោយសារ ផ្គត់ផ្គង់ មិន ខ្ញុំ គម្រោង ពង្រីក ដី ធំ ជាង ៦ហិច តារាល់ ថ្ងៃ,negative
ទេ ខ្ញុំ មិន បាន ហៅទូរស័ព្ទ ទេ,negative
រវល់ ដឹង តាមដាន រឿង អ្នកដទៃ ភ្លេច តាមដាន រឿង ឯង,negative
អាសហាយ ភិតភ័យ ក្រាប ទូល ឲ្យ ទូលព្រះបង្គំ ជា ខ្ញុំ ស្លៀក,negative
ចម្បង ធ្វើឲ្យ អត្រា ខ្ពស់ ការបោះបង់ ការសិក្សា នោកម្រិត គឹ ដោយសារ ការរៀន ត្រួត ថ្នាក់ ច្រើន កត្តា ភាពក្រីក្រ,negative
ប្រៀបធៀប ខេត្ត កំពង់ស្ពឺ កំពត កណ្តាល ជា ខេត្ត ភាគ ខាងត្បូង ព្រំដែន ជាប់ ជាមួយ ប្រទេស វៀតណាម ខេត្ត តាកែវ ខេត្ត ជាប់ ចំណាត់ ច្នាក់ ភ្ញៀវ ទេសចរ ណ៏ ទស្សនា ជាច្រើន,positive
រចនាសម្ព័ន្ធ សមាជិក ក្រុមការងារ របាយការណ៍ ប្រធាន គម្រោង អំឡុង អនុវត្ត គម្រោង សមាជិក ការទទួលខុសត្រូវ ផ្សេង ក្រៅពី,negative
កើត ប្រព័ន្ធ ច្បាប់ អន្តរជាតិ គោលការណ៍ អធិបតេយ្យ រដ្ឋ សមភាព រដ្ឋ,positive
មេដឹកនាំ មិន មនុស្ស តិច ច្រើន មនុស្ស អាក្រក់ តិច ច្រើន ទេ រក វិធី រក ឧបាយ រក សិល្បៈ បញ្ចុះបញ្ចូល មនុស្ស យល់ដឹង ធម៌ យល់ដឹង ច្បាប់ សង្គម ចូលរួម អនុវត្ត ច្បាប់ ងាក សេចក្តី ប្រែក្លាយ ធ្វើជា មនុស្ស,positive
យ៉ាងណាមិញ រ៉យ ទ័រ មិន ផ្ទៀងផ្ទាត់ របាយការណ៍ សមរភូមិ បាន ភ្លាម ៗ ទេ,negative
ការធ្វើ បែប បាន កំពុងតែ រុញដោល កំណើន ទេសចរណ៍ កម្ពុជា ៕,positive
មនុស្ស សម្លាប់ បាន ងាយ មនុស្ស ជឿ ទុកចិត្ត ខ្លាំង ជ្រុល ហ្នឹង ឯង,negative
បង តិច ម៉េង សម្លេង ចរិត សុជីវធ ម៏ សាកសម ជា ច្បាស់ ពាន,positive
ប្រទេស កម្ពុជា របាយការណ៍ រកឃើញ យុវវ័យ ៤៥ % ព្រួយបារម្ភ សុវត្ថិភាព អំឡុង ការរាតត្បាត ជំងឺ កូវីដ១៩ ១៦% ការថប់ អារម្មណ៍ ធ្លាក់ទឹកចិត្ត ចាប់តាំងពី វិបត្តិ ជំងឺ កូវីដ១៩,negative
អរគុណ មិត្ត អ្នកអាន តែងតែ គាំទ្រ លើកទឹកចិត្ត ពួកយើង ចម្ងាយ,positive
ថ្លែង ថា៖ ស្ទើរតែ តម្រូវការ រោងចក្រ កាត់ដេរ ជាង ១ ពាន់ រោងចក្រ រួចទៅហើយ,positive
និយោជិត អារម្មណ៍ តួនាទី មិន តម្លៃ ប្រហែលជា មិន ចាំបាច់ មិន ផ្លូវចិត្ត ឆន្ទៈ ការងារ ចប់,positive
ការប្រើប្រាស់ ថ្នាំ សម្លាប់ មេរោគ៖ សមាជិក គ្រួសារ ឈឺ សម្អាត ផ្ទះ បាយ បន្ទប់ទឹក បាន ទៀងទាត់ ជាមួយនឹង ថ្នាំ សម្លាប់ មេរោគ បោក ខោអាវ កន្សែង ប្រដាប់ ក្មេង លេង ទឹក ក្តៅ ឧណ្ហ ៗ,positive
លើកឡើង បេឡា ជាតិ សន្តិសុខ សង្គម ជា ប្រតិបត្តិករ សន្តិសុខ សង្គម បាន ចូលរួមចំណែក ការជួយ សម្រាល ទុក្ខលំបាក ជីវភាព រស់ ប្រជាពលរដ្ឋ ចាប់កំណើត តាមរយៈ របប សន្តិសុខ សង្គម ផ្នែក ថែទាំ សុខភាព បងប្អូន ជា សមាជិក បសស ពិនិត្យ ផ្ទៃពោះ មុន សម្រាល ការព្យាបាល ជំងឺ ការទទួលបាន ប្រាក់ បំណាច់ រយៈពេល ៩០ ថ្ងៃ សម្រាក លំហែ មាតុភាព ព្រមទាំង ប្រាក់ ឧបត្ថម្ភ រាជ រដ្ឋាភិបាល ផងដែរ,positive
